LISZT_FERENC_STATION__MEMORY;LISZT_FERENC_STATION__LOAD_OF_RESOURCE;LISZT_FERENC_STATION__TOTAL_PROCESSING_POWER;KALOCSA_FOKTO_STATION__MEMORY;KALOCSA_FOKTO_STATION__LOAD_OF_RESOURCE;KALOCSA_FOKTO_STATION__TOTAL_PROCESSING_POWER;DEBRECEN_INTERNATIONAL_AIRPORT__MEMORY;DEBRECEN_INTERNATIONAL_AIRPORT__LOAD_OF_RESOURCE;DEBRECEN_INTERNATIONAL_AIRPORT__TOTAL_PROCESSING_POWER;KECSKEMET_AIRPORT__MEMORY;KECSKEMET_AIRPORT__LOAD_OF_RESOURCE;KECSKEMET_AIRPORT__TOTAL_PROCESSING_POWER;BUDAPEST_MAIN__MEMORY;BUDAPEST_MAIN__LOAD_OF_RESOURCE;BUDAPEST_MAIN__TOTAL_PROCESSING_POWER;
98784247808,00000000;92,00000000;0,00023000;137438953472,00000000;128,00000000;0,00032000;133143986176,00000000;124,00000000;0,00031000;137438953472,00000000;128,00000000;0,00032000;30064771072,00000000;56,00000000;0,00007000;
98784247808,00000000;92,00000000;0,00023000;137438953472,00000000;128,00000000;0,00032000;133143986176,00000000;124,00000000;0,00031000;137438953472,00000000;128,00000000;0,00032000;34359738368,00000000;64,00000000;0,00008000;
98784247808,00000000;92,00000000;0,00023000;137438953472,00000000;128,00000000;0,00032000;137438953472,00000000;128,00000000;0,00032000;137438953472,00000000;128,00000000;0,00032000;34359738368,00000000;64,00000000;0,00008000;
98784247808,00000000;92,00000000;0,00023000;137438953472,00000000;128,00000000;0,00032000;137438953472,00000000;128,00000000;0,00032000;141733920768,00000000;132,00000000;0,00033000;34359738368,00000000;64,00000000;0,00008000;
103079215104,00000000;96,00000000;0,00024000;137438953472,00000000;128,00000000;0,00032000;137438953472,00000000;128,00000000;0,00032000;141733920768,00000000;132,00000000;0,00033000;34359738368,00000000;64,00000000;0,00008000;
103079215104,00000000;96,00000000;0,00024000;141733920768,00000000;132,00000000;0,00033000;137438953472,00000000;128,00000000;0,00032000;141733920768,00000000;132,00000000;0,00033000;34359738368,00000000;64,00000000;0,00008000;
103079215104,00000000;96,00000000;0,00024000;141733920768,00000000;132,00000000;0,00033000;137438953472,00000000;128,00000000;0,00032000;141733920768,00000000;132,00000000;0,00033000;38654705664,00000000;72,00000000;0,00009000;
103079215104,00000000;96,00000000;0,00024000;141733920768,00000000;132,00000000;0,00033000;141733920768,00000000;132,00000000;0,00033000;141733920768,00000000;132,00000000;0,00033000;38654705664,00000000;72,00000000;0,00009000;
103079215104,00000000;96,00000000;0,00024000;141733920768,00000000;132,00000000;0,00033000;141733920768,00000000;132,00000000;0,00033000;146028888064,00000000;136,00000000;0,00034000;38654705664,00000000;72,00000000;0,00009000;
107374182400,00000000;100,00000000;0,00025000;141733920768,00000000;132,00000000;0,00033000;141733920768,00000000;132,00000000;0,00033000;146028888064,00000000;136,00000000;0,00034000;38654705664,00000000;72,00000000;0,00009000;
107374182400,00000000;100,00000000;0,00025000;146028888064,00000000;136,00000000;0,00034000;141733920768,00000000;132,00000000;0,00033000;146028888064,00000000;136,00000000;0,00034000;38654705664,00000000;72,00000000;0,00009000;
107374182400,00000000;100,00000000;0,00025000;146028888064,00000000;136,00000000;0,00034000;141733920768,00000000;132,00000000;0,00033000;146028888064,00000000;136,00000000;0,00034000;42949672960,00000000;80,00000000;0,00010000;
107374182400,00000000;100,00000000;0,00025000;146028888064,00000000;136,00000000;0,00034000;146028888064,00000000;136,00000000;0,00034000;146028888064,00000000;136,00000000;0,00034000;42949672960,00000000;80,00000000;0,00010000;
107374182400,00000000;100,00000000;0,00025000;146028888064,00000000;136,00000000;0,00034000;146028888064,00000000;136,00000000;0,00034000;150323855360,00000000;140,00000000;0,00035000;42949672960,00000000;80,00000000;0,00010000;
111669149696,00000000;104,00000000;0,00026000;146028888064,00000000;136,00000000;0,00034000;146028888064,00000000;136,00000000;0,00034000;150323855360,00000000;140,00000000;0,00035000;42949672960,00000000;80,00000000;0,00010000;
111669149696,00000000;104,00000000;0,00026000;150323855360,00000000;140,00000000;0,00035000;146028888064,00000000;136,00000000;0,00034000;150323855360,00000000;140,00000000;0,00035000;42949672960,00000000;80,00000000;0,00010000;
111669149696,00000000;104,00000000;0,00026000;150323855360,00000000;140,00000000;0,00035000;146028888064,00000000;136,00000000;0,00034000;150323855360,00000000;140,00000000;0,00035000;47244640256,00000000;88,00000000;0,00011000;
111669149696,00000000;104,00000000;0,00026000;150323855360,00000000;140,00000000;0,00035000;150323855360,00000000;140,00000000;0,00035000;150323855360,00000000;140,00000000;0,00035000;47244640256,00000000;88,00000000;0,00011000;
111669149696,00000000;104,00000000;0,00026000;150323855360,00000000;140,00000000;0,00035000;150323855360,00000000;140,00000000;0,00035000;154618822656,00000000;144,00000000;0,00036000;47244640256,00000000;88,00000000;0,00011000;
115964116992,00000000;108,00000000;0,00027000;150323855360,00000000;140,00000000;0,00035000;150323855360,00000000;140,00000000;0,00035000;154618822656,00000000;144,00000000;0,00036000;47244640256,00000000;88,00000000;0,00011000;
115964116992,00000000;108,00000000;0,00027000;154618822656,00000000;144,00000000;0,00036000;150323855360,00000000;140,00000000;0,00035000;154618822656,00000000;144,00000000;0,00036000;47244640256,00000000;88,00000000;0,00011000;
115964116992,00000000;108,00000000;0,00027000;154618822656,00000000;144,00000000;0,00036000;150323855360,00000000;140,00000000;0,00035000;154618822656,00000000;144,00000000;0,00036000;51539607552,00000000;96,00000000;0,00012000;
115964116992,00000000;108,00000000;0,00027000;154618822656,00000000;144,00000000;0,00036000;150323855360,00000000;140,00000000;0,00035000;154618822656,00000000;144,00000000;0,00036000;51539607552,00000000;96,00000000;0,00012000;
115964116992,00000000;108,00000000;0,00027000;154618822656,00000000;144,00000000;0,00036000;150323855360,00000000;140,00000000;0,00035000;154618822656,00000000;144,00000000;0,00036000;51539607552,00000000;96,00000000;0,00012000;
115964116992,00000000;108,00000000;0,00027000;154618822656,00000000;144,00000000;0,00036000;150323855360,00000000;140,00000000;0,00035000;154618822656,00000000;144,00000000;0,00036000;51539607552,00000000;96,00000000;0,00012000;
115964116992,00000000;108,00000000;0,00027000;154618822656,00000000;144,00000000;0,00036000;150323855360,00000000;140,00000000;0,00035000;154618822656,00000000;144,00000000;0,00036000;51539607552,00000000;96,00000000;0,00012000;
111669149696,00000000;104,00000000;0,00026000;150323855360,00000000;140,00000000;0,00035000;146028888064,00000000;136,00000000;0,00034000;150323855360,00000000;140,00000000;0,00035000;55834574848,00000000;104,00000000;0,00013000;
111669149696,00000000;104,00000000;0,00026000;150323855360,00000000;140,00000000;0,00035000;146028888064,00000000;136,00000000;0,00034000;150323855360,00000000;140,00000000;0,00035000;60129542144,00000000;112,00000000;0,00014000;
111669149696,00000000;104,00000000;0,00026000;150323855360,00000000;140,00000000;0,00035000;146028888064,00000000;136,00000000;0,00034000;150323855360,00000000;140,00000000;0,00035000;60129542144,00000000;112,00000000;0,00014000;
111669149696,00000000;104,00000000;0,00026000;150323855360,00000000;140,00000000;0,00035000;146028888064,00000000;136,00000000;0,00034000;150323855360,00000000;140,00000000;0,00035000;60129542144,00000000;112,00000000;0,00014000;
111669149696,00000000;104,00000000;0,00026000;150323855360,00000000;140,00000000;0,00035000;146028888064,00000000;136,00000000;0,00034000;150323855360,00000000;140,00000000;0,00035000;60129542144,00000000;112,00000000;0,00014000;
111669149696,00000000;104,00000000;0,00026000;150323855360,00000000;140,00000000;0,00035000;146028888064,00000000;136,00000000;0,00034000;150323855360,00000000;140,00000000;0,00035000;60129542144,00000000;112,00000000;0,00014000;
111669149696,00000000;104,00000000;0,00026000;150323855360,00000000;140,00000000;0,00035000;146028888064,00000000;136,00000000;0,00034000;150323855360,00000000;140,00000000;0,00035000;64424509440,00000000;120,00000000;0,00015000;
111669149696,00000000;104,00000000;0,00026000;150323855360,00000000;140,00000000;0,00035000;146028888064,00000000;136,00000000;0,00034000;150323855360,00000000;140,00000000;0,00035000;64424509440,00000000;120,00000000;0,00015000;
111669149696,00000000;104,00000000;0,00026000;150323855360,00000000;140,00000000;0,00035000;146028888064,00000000;136,00000000;0,00034000;150323855360,00000000;140,00000000;0,00035000;64424509440,00000000;120,00000000;0,00015000;
111669149696,00000000;104,00000000;0,00026000;150323855360,00000000;140,00000000;0,00035000;146028888064,00000000;136,00000000;0,00034000;150323855360,00000000;140,00000000;0,00035000;64424509440,00000000;120,00000000;0,00015000;
111669149696,00000000;104,00000000;0,00026000;150323855360,00000000;140,00000000;0,00035000;146028888064,00000000;136,00000000;0,00034000;150323855360,00000000;140,00000000;0,00035000;64424509440,00000000;120,00000000;0,00015000;
107374182400,00000000;100,00000000;0,00025000;146028888064,00000000;136,00000000;0,00034000;141733920768,00000000;132,00000000;0,00033000;146028888064,00000000;136,00000000;0,00034000;68719476736,00000000;128,00000000;0,00016000;
103079215104,00000000;96,00000000;0,00024000;141733920768,00000000;132,00000000;0,00033000;137438953472,00000000;128,00000000;0,00032000;141733920768,00000000;132,00000000;0,00033000;73014444032,00000000;136,00000000;0,00017000;
98784247808,00000000;92,00000000;0,00023000;133143986176,00000000;124,00000000;0,00031000;128849018880,00000000;120,00000000;0,00030000;137438953472,00000000;128,00000000;0,00032000;77309411328,00000000;144,00000000;0,00018000;
98784247808,00000000;92,00000000;0,00023000;128849018880,00000000;120,00000000;0,00030000;124554051584,00000000;116,00000000;0,00029000;128849018880,00000000;120,00000000;0,00030000;81604378624,00000000;152,00000000;0,00019000;
98784247808,00000000;92,00000000;0,00023000;128849018880,00000000;120,00000000;0,00030000;124554051584,00000000;116,00000000;0,00029000;128849018880,00000000;120,00000000;0,00030000;85899345920,00000000;160,00000000;0,00020000;
98784247808,00000000;92,00000000;0,00023000;128849018880,00000000;120,00000000;0,00030000;124554051584,00000000;116,00000000;0,00029000;128849018880,00000000;120,00000000;0,00030000;85899345920,00000000;160,00000000;0,00020000;
103079215104,00000000;96,00000000;0,00024000;128849018880,00000000;120,00000000;0,00030000;124554051584,00000000;116,00000000;0,00029000;128849018880,00000000;120,00000000;0,00030000;85899345920,00000000;160,00000000;0,00020000;
103079215104,00000000;96,00000000;0,00024000;128849018880,00000000;120,00000000;0,00030000;124554051584,00000000;116,00000000;0,00029000;128849018880,00000000;120,00000000;0,00030000;85899345920,00000000;160,00000000;0,00020000;
103079215104,00000000;96,00000000;0,00024000;128849018880,00000000;120,00000000;0,00030000;124554051584,00000000;116,00000000;0,00029000;128849018880,00000000;120,00000000;0,00030000;85899345920,00000000;160,00000000;0,00020000;
103079215104,00000000;96,00000000;0,00024000;128849018880,00000000;120,00000000;0,00030000;124554051584,00000000;116,00000000;0,00029000;128849018880,00000000;120,00000000;0,00030000;90194313216,00000000;168,00000000;0,00021000;
103079215104,00000000;96,00000000;0,00024000;128849018880,00000000;120,00000000;0,00030000;124554051584,00000000;116,00000000;0,00029000;128849018880,00000000;120,00000000;0,00030000;90194313216,00000000;168,00000000;0,00021000;
107374182400,00000000;100,00000000;0,00025000;128849018880,00000000;120,00000000;0,00030000;124554051584,00000000;116,00000000;0,00029000;128849018880,00000000;120,00000000;0,00030000;90194313216,00000000;168,00000000;0,00021000;
107374182400,00000000;100,00000000;0,00025000;128849018880,00000000;120,00000000;0,00030000;124554051584,00000000;116,00000000;0,00029000;128849018880,00000000;120,00000000;0,00030000;90194313216,00000000;168,00000000;0,00021000;
107374182400,00000000;100,00000000;0,00025000;128849018880,00000000;120,00000000;0,00030000;124554051584,00000000;116,00000000;0,00029000;128849018880,00000000;120,00000000;0,00030000;90194313216,00000000;168,00000000;0,00021000;
107374182400,00000000;100,00000000;0,00025000;128849018880,00000000;120,00000000;0,00030000;120259084288,00000000;112,00000000;0,00028000;128849018880,00000000;120,00000000;0,00030000;94489280512,00000000;176,00000000;0,00022000;
111669149696,00000000;104,00000000;0,00026000;124554051584,00000000;116,00000000;0,00029000;120259084288,00000000;112,00000000;0,00028000;124554051584,00000000;116,00000000;0,00029000;94489280512,00000000;176,00000000;0,00022000;
111669149696,00000000;104,00000000;0,00026000;124554051584,00000000;116,00000000;0,00029000;115964116992,00000000;108,00000000;0,00027000;124554051584,00000000;116,00000000;0,00029000;98784247808,00000000;184,00000000;0,00023000;
115964116992,00000000;108,00000000;0,00027000;115964116992,00000000;108,00000000;0,00027000;115964116992,00000000;108,00000000;0,00027000;120259084288,00000000;112,00000000;0,00028000;98784247808,00000000;184,00000000;0,00023000;
115964116992,00000000;108,00000000;0,00027000;115964116992,00000000;108,00000000;0,00027000;107374182400,00000000;100,00000000;0,00025000;120259084288,00000000;112,00000000;0,00028000;103079215104,00000000;192,00000000;0,00024000;
115964116992,00000000;108,00000000;0,00027000;111669149696,00000000;104,00000000;0,00026000;107374182400,00000000;100,00000000;0,00025000;115964116992,00000000;108,00000000;0,00027000;103079215104,00000000;192,00000000;0,00024000;
111669149696,00000000;104,00000000;0,00026000;107374182400,00000000;100,00000000;0,00025000;103079215104,00000000;96,00000000;0,00024000;107374182400,00000000;100,00000000;0,00025000;107374182400,00000000;200,00000000;0,00025000;
111669149696,00000000;104,00000000;0,00026000;107374182400,00000000;100,00000000;0,00025000;103079215104,00000000;96,00000000;0,00024000;107374182400,00000000;100,00000000;0,00025000;111669149696,00000000;208,00000000;0,00026000;
111669149696,00000000;104,00000000;0,00026000;107374182400,00000000;100,00000000;0,00025000;103079215104,00000000;96,00000000;0,00024000;107374182400,00000000;100,00000000;0,00025000;111669149696,00000000;208,00000000;0,00026000;
111669149696,00000000;104,00000000;0,00026000;107374182400,00000000;100,00000000;0,00025000;103079215104,00000000;96,00000000;0,00024000;107374182400,00000000;100,00000000;0,00025000;111669149696,00000000;208,00000000;0,00026000;
111669149696,00000000;104,00000000;0,00026000;107374182400,00000000;100,00000000;0,00025000;103079215104,00000000;96,00000000;0,00024000;107374182400,00000000;100,00000000;0,00025000;111669149696,00000000;208,00000000;0,00026000;
111669149696,00000000;104,00000000;0,00026000;107374182400,00000000;100,00000000;0,00025000;103079215104,00000000;96,00000000;0,00024000;107374182400,00000000;100,00000000;0,00025000;111669149696,00000000;208,00000000;0,00026000;
111669149696,00000000;104,00000000;0,00026000;107374182400,00000000;100,00000000;0,00025000;103079215104,00000000;96,00000000;0,00024000;107374182400,00000000;100,00000000;0,00025000;115964116992,00000000;216,00000000;0,00027000;
111669149696,00000000;104,00000000;0,00026000;107374182400,00000000;100,00000000;0,00025000;103079215104,00000000;96,00000000;0,00024000;107374182400,00000000;100,00000000;0,00025000;115964116992,00000000;216,00000000;0,00027000;
111669149696,00000000;104,00000000;0,00026000;107374182400,00000000;100,00000000;0,00025000;103079215104,00000000;96,00000000;0,00024000;107374182400,00000000;100,00000000;0,00025000;115964116992,00000000;216,00000000;0,00027000;
111669149696,00000000;104,00000000;0,00026000;107374182400,00000000;100,00000000;0,00025000;103079215104,00000000;96,00000000;0,00024000;107374182400,00000000;100,00000000;0,00025000;115964116992,00000000;216,00000000;0,00027000;
111669149696,00000000;104,00000000;0,00026000;107374182400,00000000;100,00000000;0,00025000;103079215104,00000000;96,00000000;0,00024000;107374182400,00000000;100,00000000;0,00025000;115964116992,00000000;216,00000000;0,00027000;
107374182400,00000000;100,00000000;0,00025000;103079215104,00000000;96,00000000;0,00024000;98784247808,00000000;92,00000000;0,00023000;103079215104,00000000;96,00000000;0,00024000;120259084288,00000000;224,00000000;0,00028000;
103079215104,00000000;96,00000000;0,00024000;98784247808,00000000;92,00000000;0,00023000;94489280512,00000000;88,00000000;0,00022000;98784247808,00000000;92,00000000;0,00023000;124554051584,00000000;232,00000000;0,00029000;
98784247808,00000000;92,00000000;0,00023000;94489280512,00000000;88,00000000;0,00022000;85899345920,00000000;80,00000000;0,00020000;94489280512,00000000;88,00000000;0,00022000;128849018880,00000000;240,00000000;0,00030000;
94489280512,00000000;88,00000000;0,00022000;90194313216,00000000;84,00000000;0,00021000;77309411328,00000000;72,00000000;0,00018000;85899345920,00000000;80,00000000;0,00020000;133143986176,00000000;248,00000000;0,00031000;
94489280512,00000000;88,00000000;0,00022000;90194313216,00000000;84,00000000;0,00021000;77309411328,00000000;72,00000000;0,00018000;85899345920,00000000;80,00000000;0,00020000;137438953472,00000000;256,00000000;0,00032000;
94489280512,00000000;88,00000000;0,00022000;90194313216,00000000;84,00000000;0,00021000;77309411328,00000000;72,00000000;0,00018000;85899345920,00000000;80,00000000;0,00020000;137438953472,00000000;256,00000000;0,00032000;
94489280512,00000000;88,00000000;0,00022000;90194313216,00000000;84,00000000;0,00021000;77309411328,00000000;72,00000000;0,00018000;85899345920,00000000;80,00000000;0,00020000;137438953472,00000000;256,00000000;0,00032000;
94489280512,00000000;88,00000000;0,00022000;90194313216,00000000;84,00000000;0,00021000;77309411328,00000000;72,00000000;0,00018000;85899345920,00000000;80,00000000;0,00020000;137438953472,00000000;256,00000000;0,00032000;
94489280512,00000000;88,00000000;0,00022000;85899345920,00000000;80,00000000;0,00020000;77309411328,00000000;72,00000000;0,00018000;85899345920,00000000;80,00000000;0,00020000;137438953472,00000000;256,00000000;0,00032000;
94489280512,00000000;88,00000000;0,00022000;85899345920,00000000;80,00000000;0,00020000;77309411328,00000000;72,00000000;0,00018000;85899345920,00000000;80,00000000;0,00020000;141733920768,00000000;264,00000000;0,00033000;
94489280512,00000000;88,00000000;0,00022000;85899345920,00000000;80,00000000;0,00020000;77309411328,00000000;72,00000000;0,00018000;85899345920,00000000;80,00000000;0,00020000;141733920768,00000000;264,00000000;0,00033000;
94489280512,00000000;88,00000000;0,00022000;85899345920,00000000;80,00000000;0,00020000;77309411328,00000000;72,00000000;0,00018000;85899345920,00000000;80,00000000;0,00020000;141733920768,00000000;264,00000000;0,00033000;
94489280512,00000000;88,00000000;0,00022000;85899345920,00000000;80,00000000;0,00020000;77309411328,00000000;72,00000000;0,00018000;81604378624,00000000;76,00000000;0,00019000;141733920768,00000000;264,00000000;0,00033000;
94489280512,00000000;88,00000000;0,00022000;85899345920,00000000;80,00000000;0,00020000;77309411328,00000000;72,00000000;0,00018000;81604378624,00000000;76,00000000;0,00019000;141733920768,00000000;264,00000000;0,00033000;
90194313216,00000000;84,00000000;0,00021000;81604378624,00000000;76,00000000;0,00019000;73014444032,00000000;68,00000000;0,00017000;77309411328,00000000;72,00000000;0,00018000;146028888064,00000000;272,00000000;0,00034000;
85899345920,00000000;80,00000000;0,00020000;73014444032,00000000;68,00000000;0,00017000;68719476736,00000000;64,00000000;0,00016000;73014444032,00000000;68,00000000;0,00017000;150323855360,00000000;280,00000000;0,00035000;
